prdt_type,brand,milestone,cust_segment,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt
Prdt-2,B,18 Months,NVIPC650-Recall-CG,Control,10,2318,343,11,1972.89
Prdt-2,B,18 Months,NVIPC650-Recall-TG,Targeted,10,20877,3102,98,23209.31
Prdt-2,B,18 Months,NVIPC650-Recall-TG,Targeted,10,20877,2311,53,10436.32
Prdt-2,B,18 Months,NVIPC651-Recall-CG,Control,10,1816,203,2,295.0
Prdt-2,B,18 Months,NVIPC651-Recall-CG,Control,10,1816,253,13,3607.86
Prdt-2,B,18 Months,NVIPC651-Recall-TG,Targeted,10,16366,2419,41,7183.77
Prdt-2,B,18 Months,NVIPC651-Recall-TG,Targeted,10,16366,1863,29,6398.65
Prdt-2,B,21 Months,NVIPC640-Recall-CG,Control,10,2779,402,15,3196.13
Prdt-2,B,21 Months,NVIPC640-Recall-TG,Targeted,10,25033,3938,110,25577.43
Prdt-2,B,21 Months,NVIPC644-Recall-CG,Control,10,1368,182,5,1115.03
Prdt-2,B,21 Months,NVIPC644-Recall-TG,Targeted,10,12326,1766,47,15331.39
Prdt-2,B,21 Months,NVIPC645-Recall-CG,Control,10,1344,193,4,1065.87
Prdt-2,B,21 Months,NVIPC645-Recall-TG,Targeted,10,12110,1738,45,15733.6
Prdt-2,B,21 Months,NVIPC646-Recall-CG,Control,10,713,120,0,0.0
Prdt-2,B,21 Months,NVIPC646-Recall-TG,Targeted,10,6434,999,17,5640.21
Prdt-2,B,21 Months,NVIPC647-Recall-CG,Control,10,422,60,0,0.0
Prdt-2,B,21 Months,NVIPC647-Recall-TG,Targeted,10,3813,486,9,2489.08
Prdt-2,B,21 Months,NVIPC650-Recall-CG,Control,10,2318,297,6,971.15
Prdt-2,B,21 Months,NVIPC650-Recall-TG,Targeted,10,20877,2974,65,11874.47
Prdt-2,B,21 Months,NVIPC651-Recall-CG,Control,10,1816,271,6,1151.48
Prdt-2,B,21 Months,NVIPC651-Recall-TG,Targeted,10,16366,2510,41,8058.83
Prdt-2,B,24 Months,NVIPC640-Recall-CG,Control,10,2779,266,6,1910.28
Prdt-2,B,24 Months,NVIPC640-Recall-CG,Control,10,2779,351,9,1986.15
Prdt-2,B,24 Months,NVIPC640-Recall-TG,Targeted,10,25033,2317,56,13245.67
Prdt-2,B,24 Months,NVIPC640-Recall-TG,Targeted,10,25033,3000,77,16793.98
Prdt-2,B,24 Months,NVIPC644-Recall-CG,Control,10,1368,120,2,583.77
Prdt-2,B,24 Months,NVIPC644-Recall-CG,Control,10,1368,166,6,1305.69
Prdt-2,B,24 Months,NVIPC644-Recall-TG,Targeted,10,12326,1104,37,14938.95
Prdt-2,B,24 Months,NVIPC644-Recall-TG,Targeted,10,12326,1473,40,13731.89
Prdt-2,B,24 Months,NVIPC645-Recall-CG,Control,10,1344,170,5,1427.1
Prdt-2,B,24 Months,NVIPC645-Recall-CG,Control,10,1344,126,9,2333.36
Prdt-2,B,24 Months,NVIPC645-Recall-TG,Targeted,10,12110,1113,37,14350.86
Prdt-2,B,24 Months,NVIPC645-Recall-TG,Targeted,10,12110,1382,43,14750.95
Prdt-2,B,24 Months,NVIPC646-Recall-CG,Control,10,713,59,1,228.62
Prdt-2,B,24 Months,NVIPC646-Recall-CG,Control,10,713,86,0,0.0
Prdt-2,B,24 Months,NVIPC646-Recall-TG,Targeted,10,6434,770,14,5434.86
Prdt-2,B,24 Months,NVIPC646-Recall-TG,Targeted,10,6434,582,14,3831.5
Prdt-2,B,24 Months,NVIPC647-Recall-CG,Control,10,422,27,1,2.99
Prdt-2,B,24 Months,NVIPC647-Recall-CG,Control,10,422,38,1,30.0
Prdt-2,B,24 Months,NVIPC647-Recall-TG,Targeted,10,3813,424,7,1535.85
Prdt-2,B,24 Months,NVIPC647-Recall-TG,Targeted,10,3813,228,5,1461.97
Prdt-2,B,24 Months,NVIPC650-Recall-CG,Control,10,2318,294,7,1807.03
Prdt-2,B,24 Months,NVIPC650-Recall-CG,Control,10,2318,233,3,414.92
Prdt-2,B,24 Months,NVIPC650-Recall-TG,Targeted,10,20877,2505,65,12433.07
Prdt-2,B,24 Months,NVIPC650-Recall-TG,Targeted,10,20877,2074,37,7995.57
Prdt-2,B,24 Months,NVIPC651-Recall-CG,Control,10,1816,236,5,1633.72
Prdt-2,B,24 Months,NVIPC651-Recall-CG,Control,10,1816,154,3,584.63
Prdt-2,B,24 Months,NVIPC651-Recall-TG,Targeted,10,16366,1282,27,4800.53
Prdt-2,B,24 Months,NVIPC651-Recall-TG,Targeted,10,16366,2006,35,7735.85
Prdt-2,B,27 Months,NVIPC640-Recall-CG,Control,10,2779,274,2,84.0
Prdt-2,B,27 Months,NVIPC640-Recall-TG,Targeted,10,25033,2441,50,12217.03
Prdt-2,B,27 Months,NVIPC644-Recall-CG,Control,10,1368,128,3,1383.5
Prdt-2,B,27 Months,NVIPC644-Recall-TG,Targeted,10,12326,1317,36,14856.15
Prdt-2,B,27 Months,NVIPC645-Recall-CG,Control,10,1344,137,5,1566.06
Prdt-2,B,27 Months,NVIPC645-Recall-TG,Targeted,10,12110,1168,31,10531.25
Prdt-2,B,27 Months,NVIPC646-Recall-CG,Control,10,713,71,1,349.5
Prdt-2,B,27 Months,NVIPC646-Recall-TG,Targeted,10,6434,723,8,3144.3
Prdt-2,B,27 Months,NVIPC647-Recall-CG,Control,10,422,31,0,0.0
Prdt-2,B,27 Months,NVIPC647-Recall-TG,Targeted,10,3813,274,4,1330.79
Prdt-2,B,27 Months,NVIPC650-Recall-CG,Control,10,2318,232,4,559.38
Prdt-2,B,27 Months,NVIPC650-Recall-TG,Targeted,10,20877,2012,47,9361.94
Prdt-2,B,27 Months,NVIPC651-Recall-CG,Control,10,1816,170,2,688.87
Prdt-2,B,27 Months,NVIPC651-Recall-TG,Targeted,10,16366,1506,33,5665.08
Prdt-2,B,12 Months,NVIPC640-EG SV Rec,Control,9,8985,442,50,9588.36
Prdt-2,B,12 Months,NVIPC640-EG SV Rec,Targeted,9,80934,3845,371,79811.4
Prdt-2,B,12 Months,NVIPC644-EG MV Rec,Control,9,4629,215,21,5455.96
Prdt-2,B,12 Months,NVIPC644-EG MV Rec,Targeted,9,41727,2075,213,71674.96
Prdt-2,B,12 Months,NVIPC645-EG MV Rec,Control,9,4860,224,24,8491.73
Prdt-2,B,12 Months,NVIPC645-EG MV Rec,Targeted,9,43794,2181,215,75193.92
Prdt-2,B,12 Months,NVIPC646-TX/NV EG,Control,9,2196,123,8,1536.77
Prdt-2,B,12 Months,NVIPC646-TX/NV EG,Targeted,9,19821,975,77,24177.57
Prdt-2,B,12 Months,NVIPC647-CA EG MV,Control,9,1224,70,5,2055.83
Prdt-2,B,12 Months,NVIPC647-CA EG MV,Targeted,9,11058,684,27,7506.21
Prdt-2,B,12 Months,NVIPC650-EG SV Rec,Control,9,7557,359,35,7052.93
Prdt-2,B,12 Months,NVIPC650-EG SV Rec,Targeted,9,68064,3114,267,52157.85
Prdt-2,B,12 Months,NVIPC651-TX/NV/CA,Control,9,5604,309,20,3209.34
Prdt-2,B,12 Months,NVIPC651-TX/NV/CA,Targeted,9,50496,2710,179,34939.27
Prdt-2,B,15 Months,NVIPC640-EG SV Rec,Control,9,2995,500,15,2645.35
Prdt-2,B,15 Months,NVIPC640-EG SV Rec,Targeted,9,26978,4251,102,22539.41
Prdt-2,B,15 Months,NVIPC644-EG MV Rec,Control,9,1543,218,8,2442.39
Prdt-2,B,15 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1974,56,15733.59
Prdt-2,B,15 Months,NVIPC645-EG MV Rec,Control,9,1620,250,6,2239.02
Prdt-2,B,15 Months,NVIPC645-EG MV Rec,Targeted,9,14598,2119,62,17629.61
Prdt-2,B,15 Months,NVIPC646-TX/NV EG,Control,9,732,98,2,518.8
Prdt-2,B,15 Months,NVIPC646-TX/NV EG,Targeted,9,6607,965,20,7121.5
Prdt-2,B,15 Months,NVIPC647-CA EG MV,Control,9,408,85,1,671.37
Prdt-2,B,15 Months,NVIPC647-CA EG MV,Targeted,9,3686,718,9,1979.78
Prdt-2,B,15 Months,NVIPC650-EG SV Rec,Control,9,2519,352,10,2385.49
Prdt-2,B,15 Months,NVIPC650-EG SV Rec,Targeted,9,22688,3376,81,17594.43
Prdt-2,B,15 Months,NVIPC651-TX/NV/CA,Control,9,1868,310,2,187.95
Prdt-2,B,15 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,2885,55,8471.78
Prdt-2,B,18 Months,NVIPC640-EG SV Rec,Control,9,2995,358,10,1922.44
Prdt-2,B,18 Months,NVIPC640-EG SV Rec,Control,9,2995,329,9,1697.69
Prdt-2,B,18 Months,NVIPC640-EG SV Rec,Targeted,9,26978,3180,72,14350.28
Prdt-2,B,18 Months,NVIPC640-EG SV Rec,Targeted,9,26978,3256,72,15039.62
Prdt-2,B,18 Months,NVIPC644-EG MV Rec,Control,9,1543,202,5,1041.9
Prdt-2,B,18 Months,NVIPC644-EG MV Rec,Control,9,1543,196,8,2393.82
Prdt-2,B,18 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1876,37,11911.1
Prdt-2,B,18 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1825,51,17978.96
Prdt-2,B,18 Months,NVIPC645-EG MV Rec,Control,9,1620,214,5,1222.67
Prdt-2,B,18 Months,NVIPC645-EG MV Rec,Control,9,1620,198,3,1491.39
Prdt-2,B,18 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1854,38,8394.31
Prdt-2,B,18 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1912,35,11290.05
Prdt-2,B,18 Months,NVIPC646-TX/NV EG,Control,9,732,81,0,0.0
Prdt-2,B,18 Months,NVIPC646-TX/NV EG,Control,9,732,81,2,541.28
Prdt-2,B,18 Months,NVIPC646-TX/NV EG,Targeted,9,6607,811,9,2314.58
Prdt-2,B,18 Months,NVIPC646-TX/NV EG,Targeted,9,6607,805,10,2577.92
Prdt-2,B,18 Months,NVIPC647-CA EG MV,Control,9,408,53,1,138.0
Prdt-2,B,18 Months,NVIPC647-CA EG MV,Control,9,408,47,0,0.0
Prdt-2,B,18 Months,NVIPC647-CA EG MV,Targeted,9,3686,500,3,648.62
Prdt-2,B,18 Months,NVIPC647-CA EG MV,Targeted,9,3686,516,12,4159.53
Prdt-2,B,18 Months,NVIPC650-EG SV Rec,Control,9,2519,306,5,693.48
Prdt-2,B,18 Months,NVIPC650-EG SV Rec,Control,9,2519,296,7,1624.41
Prdt-2,B,18 Months,NVIPC650-EG SV Rec,Targeted,9,22688,2739,56,11868.64
Prdt-2,B,18 Months,NVIPC650-EG SV Rec,Targeted,9,22688,2709,46,10108.28
Prdt-2,B,18 Months,NVIPC651-TX/NV/CA,Control,9,1868,210,4,645.22
Prdt-2,B,18 Months,NVIPC651-TX/NV/CA,Control,9,1868,227,7,829.01
Prdt-2,B,18 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,1996,30,6707.7
Prdt-2,B,18 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,2017,37,7347.58
Prdt-2,B,21 Months,NVIPC640-EG SV Rec,Control,9,2995,401,6,1235.26
Prdt-2,B,21 Months,NVIPC640-EG SV Rec,Targeted,9,26978,3874,71,14503.83
Prdt-2,B,21 Months,NVIPC644-EG MV Rec,Control,9,1543,177,2,403.27
Prdt-2,B,21 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1686,27,7788.95
Prdt-2,B,21 Months,NVIPC645-EG MV Rec,Control,9,1620,186,6,1825.18
Prdt-2,B,21 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1958,34,9806.67
Prdt-2,B,21 Months,NVIPC646-TX/NV EG,Control,9,732,110,2,895.26
Prdt-2,B,21 Months,NVIPC646-TX/NV EG,Targeted,9,6607,933,17,5266.71
Prdt-2,B,21 Months,NVIPC647-CA EG MV,Control,9,408,57,0,0.0
Prdt-2,B,21 Months,NVIPC647-CA EG MV,Targeted,9,3686,441,5,1355.96
Prdt-2,B,21 Months,NVIPC650-EG SV Rec,Control,9,2519,334,2,397.96
Prdt-2,B,21 Months,NVIPC650-EG SV Rec,Targeted,9,22688,2898,55,12992.11
Prdt-2,B,21 Months,NVIPC651-TX/NV/CA,Control,9,1868,288,5,1028.93
Prdt-2,B,21 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,2515,31,6555.57
Prdt-2,B,24 Months,NVIPC640-EG SV Rec,Control,9,2995,276,6,1870.92
Prdt-2,B,24 Months,NVIPC640-EG SV Rec,Control,9,2995,359,4,1200.85
Prdt-2,B,24 Months,NVIPC640-EG SV Rec,Targeted,9,26978,3078,54,12054.4
Prdt-2,B,24 Months,NVIPC640-EG SV Rec,Targeted,9,26978,2460,40,8578.35
Prdt-2,B,24 Months,NVIPC644-EG MV Rec,Control,9,1543,145,7,2451.4
Prdt-2,B,24 Months,NVIPC644-EG MV Rec,Control,9,1543,201,5,824.0
Prdt-2,B,24 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1693,37,12931.4
Prdt-2,B,24 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1348,20,11121.72
Prdt-2,B,24 Months,NVIPC645-EG MV Rec,Control,9,1620,173,1,543.95
Prdt-2,B,24 Months,NVIPC645-EG MV Rec,Control,9,1620,199,2,324.9
Prdt-2,B,24 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1702,43,11676.03
Prdt-2,B,24 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1437,49,15541.65
Prdt-2,B,24 Months,NVIPC646-TX/NV EG,Control,9,732,78,1,285.99
Prdt-2,B,24 Months,NVIPC646-TX/NV EG,Control,9,732,73,2,797.92
Prdt-2,B,24 Months,NVIPC646-TX/NV EG,Targeted,9,6607,708,17,6360.81
Prdt-2,B,24 Months,NVIPC646-TX/NV EG,Targeted,9,6607,735,16,5738.81
Prdt-2,B,24 Months,NVIPC647-CA EG MV,Control,9,408,26,0,0.0
Prdt-2,B,24 Months,NVIPC647-CA EG MV,Control,9,408,36,0,0.0
Prdt-2,B,24 Months,NVIPC647-CA EG MV,Targeted,9,3686,282,3,624.76
Prdt-2,B,24 Months,NVIPC647-CA EG MV,Targeted,9,3686,260,2,625.95
Prdt-2,B,24 Months,NVIPC650-EG SV Rec,Control,9,2519,247,5,1803.32
Prdt-2,B,24 Months,NVIPC650-EG SV Rec,Control,9,2519,329,7,935.88
Prdt-2,B,24 Months,NVIPC650-EG SV Rec,Targeted,9,22688,2151,25,5697.93
Prdt-2,B,24 Months,NVIPC650-EG SV Rec,Targeted,9,22688,3147,57,13949.05
Prdt-2,B,24 Months,NVIPC651-TX/NV/CA,Control,9,1868,180,3,587.9
Prdt-2,B,24 Months,NVIPC651-TX/NV/CA,Control,9,1868,172,4,478.27
Prdt-2,B,24 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,1541,22,4851.59
Prdt-2,B,24 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,1474,17,4924.18
Prdt-2,B,27 Months,NVIPC640-EG SV Rec,Control,9,2995,330,7,1348.81
Prdt-2,B,27 Months,NVIPC640-EG SV Rec,Targeted,9,26978,3020,64,13438.27
Prdt-2,B,27 Months,NVIPC644-EG MV Rec,Control,9,1543,189,1,168.96
Prdt-2,B,27 Months,NVIPC644-EG MV Rec,Targeted,9,13909,1418,32,11043.9
Prdt-2,B,27 Months,NVIPC645-EG MV Rec,Control,9,1620,176,3,1261.52
Prdt-2,B,27 Months,NVIPC645-EG MV Rec,Targeted,9,14598,1421,26,9047.92
Prdt-2,B,27 Months,NVIPC646-TX/NV EG,Control,9,732,88,2,135.9
Prdt-2,B,27 Months,NVIPC646-TX/NV EG,Targeted,9,6607,661,14,4114.09
Prdt-2,B,27 Months,NVIPC647-CA EG MV,Control,9,408,34,0,0.0
Prdt-2,B,27 Months,NVIPC647-CA EG MV,Targeted,9,3686,271,0,0.0
Prdt-2,B,27 Months,NVIPC650-EG SV Rec,Control,9,2519,296,3,1446.86
Prdt-2,B,27 Months,NVIPC650-EG SV Rec,Targeted,9,22688,2540,34,9302.22
Prdt-2,B,27 Months,NVIPC651-TX/NV/CA,Control,9,1868,172,1,197.46
Prdt-2,B,27 Months,NVIPC651-TX/NV/CA,Targeted,9,16832,1680,13,2804.01
Prdt-2,C,12 Months,Recall12EGExamOnly,Targeted,3,1473,1473,69,18521.24
Prdt-2,C,12 Months,Recall12EGExamOnlyControl,Control,3,164,164,3,935.98
Prdt-2,C,15 Months,Recall15EGExamOnly,Targeted,3,1112,1112,33,8242.53
Prdt-2,C,15 Months,Recall15EGExamOnlyControl,Control,3,123,123,3,918.0
Prdt-2,C,18 Months,Recall18EGExamOnly,Targeted,3,1652,1652,37,10068.4
Prdt-2,C,18 Months,Recall18EGExamOnlyControl,Control,3,184,184,6,1135.37
Prdt-2,C,21 Months,Recall21EGExamOnly,Targeted,3,1403,1403,27,9176.41
Prdt-2,C,21 Months,Recall21EGExamOnlyControl,Control,3,156,156,5,1208.49
Prdt-2,C,24 Months,Recall24EGExamOnly,Targeted,3,1405,1405,54,15283.93
Prdt-2,C,24 Months,Recall24EGExamOnlyControl,Control,3,156,156,1,366.85
Prdt-2,C,12 Months,NVIPC764-Recall-CG,Control,11,1502,282,22,5698.35
Prdt-2,C,12 Months,NVIPC764-Recall-TG,Targeted,11,13535,2624,202,53860.61
Prdt-2,C,15 Months,NVIPC764-Recall-CG,Control,11,1502,200,1,122.0
Prdt-2,C,15 Months,NVIPC764-Recall-TG,Targeted,11,13535,1803,73,20330.03
Prdt-2,C,18 Months,NVIPC764-Recall-CG,Control,11,1502,169,3,1084.2
Prdt-2,C,18 Months,NVIPC764-Recall-TG,Targeted,11,13535,1621,43,12532.71
Prdt-2,C,21 Months,NVIPC764-Recall-CG,Control,11,1502,209,7,1875.77
Prdt-2,C,21 Months,NVIPC764-Recall-TG,Targeted,11,13535,1916,50,13520.22
Prdt-2,C,24 Months,NVIPC764-Recall-CG,Control,11,1502,229,11,3323.61
Prdt-2,C,24 Months,NVIPC764-Recall-TG,Targeted,11,13535,1934,109,32144.02
Prdt-2,C,27 Months,NVIPC764-Recall-CG,Control,11,1502,205,8,1964.79
Prdt-2,C,27 Months,NVIPC764-Recall-TG,Targeted,11,13535,1745,64,16065.3
Prdt-2,C,12 Months,NVIPC764-Recall-CG,Control,0,1403,250,8,1723.74
Prdt-2,C,12 Months,NVIPC764-Recall-TG,Targeted,0,12651,2231,99,26701.45
Prdt-2,C,15 Months,NVIPC764-Recall-CG,Control,0,1403,185,4,1552.57
Prdt-2,C,15 Months,NVIPC764-Recall-TG,Targeted,0,12651,1693,46,13790.27
Prdt-2,C,18 Months,NVIPC764-Recall-CG,Control,0,1403,183,6,1316.6
Prdt-2,C,18 Months,NVIPC764-Recall-TG,Targeted,0,12651,1601,46,11385.33
Prdt-2,C,21 Months,NVIPC764-Recall-CG,Control,0,1403,206,4,985.85
Prdt-2,C,21 Months,NVIPC764-Recall-TG,Targeted,0,12651,1726,61,19713.44
Prdt-2,C,24 Months,NVIPC764-Recall-CG,Control,0,1403,186,7,2019.34
Prdt-2,C,24 Months,NVIPC764-Recall-TG,Targeted,0,12651,1736,58,14789.79
Prdt-2,C,27 Months,NVIPC764-Recall-CG,Control,0,1403,215,7,2166.2
Prdt-2,C,27 Months,NVIPC764-Recall-TG,Targeted,0,12651,1952,48,15169.51
Prdt-2,C,12 Months,Recall12EGExamOnly,Targeted,6,1525,1525,74,19407.8
Prdt-2,C,12 Months,Recall12EGExamOnlyControl,Control,6,169,169,4,867.5
Prdt-2,C,15 Months,Recall15EGExamOnly,Targeted,6,1416,1416,37,11473.05
Prdt-2,C,15 Months,Recall15EGExamOnlyControl,Control,6,157,157,3,391.79
Prdt-2,C,18 Months,Recall18EGExamOnly,Targeted,6,1085,1085,26,5510.29
Prdt-2,C,18 Months,Recall18EGExamOnlyControl,Control,6,121,121,4,738.53
Prdt-2,C,21 Months,Recall21EGExamOnly,Targeted,6,1619,1619,36,12290.89
Prdt-2,C,21 Months,Recall21EGExamOnlyControl,Control,6,180,180,3,825.45
Prdt-2,C,24 Months,Recall24EGExamOnly,Targeted,6,1409,1409,49,15100.45
Prdt-2,C,24 Months,Recall24EGExamOnlyControl,Control,6,157,157,6,1256.65
Prdt-2,C,12 Months,Recall12EGExamOnly,Targeted,5,1276,1276,67,19642.05
Prdt-2,C,12 Months,Recall12EGExamOnlyControl,Control,5,142,142,8,2773.06
Prdt-2,C,15 Months,Recall15EGExamOnly,Targeted,5,1414,1414,25,7338.95
Prdt-2,C,15 Months,Recall15EGExamOnlyControl,Control,5,157,157,2,803.75
Prdt-2,C,18 Months,Recall18EGExamOnly,Targeted,5,966,966,27,8172.3
Prdt-2,C,18 Months,Recall18EGExamOnlyControl,Control,5,107,107,2,727.0
Prdt-2,C,21 Months,Recall21EGExamOnly,Targeted,5,1458,1458,31,8491.91
Prdt-2,C,21 Months,Recall21EGExamOnlyControl,Control,5,162,162,3,889.99
Prdt-2,C,24 Months,Recall24EGExamOnly,Targeted,5,1462,1462,43,13484.3
Prdt-2,C,24 Months,Recall24EGExamOnlyControl,Control,5,162,162,4,1016.54
Prdt-2,C,27 Months,Recall27EGExamOnly,Targeted,5,1593,1593,40,10866.66
Prdt-2,C,27 Months,Recall27EGExamOnlyControl,Control,5,177,177,3,984.0
Prdt-2,C,12 Months,Recall12EGExamOnly,Targeted,4,1661,1661,60,17906.93
Prdt-2,C,12 Months,Recall12EGExamOnlyControl,Control,4,184,184,7,2247.38
Prdt-2,C,15 Months,Recall15EGExamOnly,Targeted,4,1270,1270,33,7741.2
Prdt-2,C,15 Months,Recall15EGExamOnlyControl,Control,4,141,141,3,1255.6
Prdt-2,C,18 Months,Recall18EGExamOnly,Targeted,4,1010,1010,25,6063.58
Prdt-2,C,18 Months,Recall18EGExamOnlyControl,Control,4,112,112,5,1892.79
Prdt-2,C,21 Months,Recall21EGExamOnly,Targeted,4,1469,1469,40,10468.16
Prdt-2,C,21 Months,Recall21EGExamOnlyControl,Control,4,163,163,1,293.6
Prdt-2,C,24 Months,Recall24EGExamOnly,Targeted,4,1363,1363,44,13280.59
Prdt-2,C,24 Months,Recall24EGExamOnlyControl,Control,4,151,151,3,1437.5
Prdt-2,C,27 Months,Recall27EGExamOnly,Targeted,4,1423,1423,22,7685.59
Prdt-2,C,27 Months,Recall27EGExamOnlyControl,Control,4,158,158,4,588.86
Prdt-2,C,12 Months,NVIPC764-Recall-CG,Control,10,1376,250,11,3247.57
Prdt-2,C,12 Months,NVIPC764-Recall-TG,Targeted,10,12434,2199,102,29049.86
Prdt-2,C,15 Months,NVIPC764-Recall-CG,Control,10,1376,213,10,2996.96
Prdt-2,C,15 Months,NVIPC764-Recall-TG,Targeted,10,12434,1837,48,15162.25
Prdt-2,C,18 Months,NVIPC764-Recall-CG,Control,10,1376,164,4,868.73
Prdt-2,C,18 Months,NVIPC764-Recall-TG,Targeted,10,12434,1672,35,12178.64
Prdt-2,C,21 Months,NVIPC764-Recall-CG,Control,10,1376,188,8,2671.12
Prdt-2,C,21 Months,NVIPC764-Recall-TG,Targeted,10,12434,1733,28,7184.47
Prdt-2,C,24 Months,NVIPC764-Recall-CG,Control,10,1376,166,8,1628.98
Prdt-2,C,24 Months,NVIPC764-Recall-TG,Targeted,10,12434,1518,70,22301.62
Prdt-2,C,27 Months,NVIPC764-Recall-CG,Control,10,1376,205,7,1672.5
Prdt-2,C,27 Months,NVIPC764-Recall-TG,Targeted,10,12434,1762,39,10414.43
Prdt-2,C,12 Months,NVIPC119-Combined-TG,Targeted,9,11266,2329,148,43821.12
Prdt-2,C,12 Months,NVIPC119-Recall-CG,Control,9,1250,273,14,5201.92
Prdt-2,C,15 Months,NVIPC119-Combined-TG,Targeted,9,11266,1687,45,11697.46
Prdt-2,C,15 Months,NVIPC119-Recall-CG,Control,9,1250,180,3,418.5
Prdt-2,C,18 Months,NVIPC119-Combined-TG,Targeted,9,11266,1776,25,7633.94
Prdt-2,C,18 Months,NVIPC119-Recall-CG,Control,9,1250,207,3,872.88
Prdt-2,C,21 Months,NVIPC119-Combined-TG,Targeted,9,11266,1693,32,8764.25
Prdt-2,C,21 Months,NVIPC119-Recall-CG,Control,9,1250,196,5,572.95
Prdt-2,C,24 Months,NVIPC119-Combined-TG,Targeted,9,11266,1798,36,11525.62
Prdt-2,C,24 Months,NVIPC119-Recall-CG,Control,9,1250,181,2,436.27
Prdt-2,C,27 Months,NVIPC119-Combined-TG,Targeted,9,11266,219,5,1379.99
Prdt-2,C,27 Months,NVIPC119-Recall-CG,Control,9,1250,25,0,0.0
Prdt-2,D,12 Months,EGRecall12Exam,Targeted,3,1531,1531,63,12430.85
Prdt-2,D,12 Months,EGRecall12ExamControl,Control,3,170,170,7,2326.37
Prdt-2,D,12 Months,EGRecall12Promo,Targeted,3,507,507,18,3675.03
Prdt-2,D,12 Months,EGRecall12PromoControl,Control,3,56,56,2,570.98
Prdt-2,D,15 Months,EGRecall15Exam,Targeted,3,1058,1058,40,11673.26
Prdt-2,D,15 Months,EGRecall15ExamControl,Control,3,118,118,2,477.95
Prdt-2,D,15 Months,EGRecall15Promo,Targeted,3,318,318,6,1446.84
Prdt-2,D,15 Months,EGRecall15PromoControl,Control,3,35,35,1,615.88
Prdt-2,D,18 Months,EGRecall18Exam,Targeted,3,1628,1628,41,12509.6
Prdt-2,D,18 Months,EGRecall18ExamControl,Control,3,181,181,1,229.0
Prdt-2,D,18 Months,EGRecall18Promo,Targeted,3,446,446,7,2317.45
Prdt-2,D,18 Months,EGRecall18PromoControl,Control,3,49,49,0,0.0
Prdt-2,D,21 Months,EGRecall21Exam,Targeted,3,1624,1624,42,12146.14
Prdt-2,D,21 Months,EGRecall21ExamControl,Control,3,180,180,3,1033.43
Prdt-2,D,21 Months,EGRecall21Promo,Targeted,3,486,486,15,3499.65
Prdt-2,D,21 Months,EGRecall21PromoControl,Control,3,54,54,1,132.0
Prdt-2,D,24 Months,EGRecall24Exam,Targeted,3,1518,1518,50,17059.72
Prdt-2,D,24 Months,EGRecall24ExamControl,Control,3,169,169,6,1530.91
Prdt-2,D,24 Months,EGRecall24Promo,Targeted,3,460,460,17,6128.28
Prdt-2,D,24 Months,EGRecall24PromoControl,Control,3,51,51,1,314.98
Prdt-2,D,12 Months,EGRecall12Exam,Targeted,7,2627,2627,94,24228.22
Prdt-2,D,12 Months,EGRecall12ExamControl,Control,7,292,292,8,2451.66
Prdt-2,D,12 Months,EGRecall12Promo,Targeted,7,839,839,34,7873.52
Prdt-2,D,12 Months,EGRecall12PromoControl,Control,7,93,93,2,404.0
Prdt-2,D,15 Months,EGRecall15Exam,Targeted,7,1808,1808,51,14483.44
Prdt-2,D,15 Months,EGRecall15ExamControl,Control,7,201,201,8,2232.01
Prdt-2,D,15 Months,EGRecall15Promo,Targeted,7,599,599,3,676.44
Prdt-2,D,15 Months,EGRecall15PromoControl,Control,7,67,67,1,469.0
Prdt-2,D,18 Months,EGRecall18Exam,Targeted,7,1623,1623,22,6875.09
Prdt-2,D,18 Months,EGRecall18ExamControl,Control,7,180,180,5,1477.38
Prdt-2,D,18 Months,EGRecall18Promo,Targeted,7,546,546,14,2754.3
Prdt-2,D,18 Months,EGRecall18PromoControl,Control,7,61,61,2,533.98
Prdt-2,D,21 Months,EGRecall21Exam,Targeted,7,1189,1189,35,10387.34
Prdt-2,D,21 Months,EGRecall21ExamControl,Control,7,132,132,2,922.46
Prdt-2,D,21 Months,EGRecall21Promo,Targeted,7,335,335,8,1938.87
Prdt-2,D,21 Months,EGRecall21PromoControl,Control,7,37,37,1,328.49
Prdt-2,D,24 Months,EGRecall24Exam,Targeted,7,1818,1818,51,15592.16
